playername,team,flag_reason,metric_value,last_test_date
PLAYER_1044,Team: Stony Brook MLAX,CMJ height drop 27.4% vs baseline,0.4432,2024-02-29
PLAYER_1044,Team: Stony Brook MLAX,CMJ height drop 26.6% vs baseline,0.4496,2024-02-29
PLAYER_1044,Team: Stony Brook MLAX,CMJ height drop 26.1% vs baseline,0.4491,2024-03-07
PLAYER_1044,Team: Stony Brook MLAX,CMJ height drop 26.4% vs baseline,0.4399,2024-03-07
PLAYER_1046,Team: SBU WLAX,CMJ height drop 32.2% vs baseline,0.2339,2025-01-18
PLAYER_1046,Team: SBU WLAX,RSI drop 10.6% vs baseline,0.4438,2025-01-18
PLAYER_1046,Team: SBU WLAX,CMJ height drop 44.4% vs baseline,0.1712,2025-01-18
PLAYER_1046,Team: SBU WLAX,RSI drop 13.9% vs baseline,0.4124,2025-01-18
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 10.7% vs baseline,0.4018,2022-12-08
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 17.1% vs baseline,0.8364,2022-12-08
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 14.7% vs baseline,0.3736,2023-03-09
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 12.2% vs baseline,0.8432,2023-03-09
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 27.9% vs baseline,0.6935,2023-03-09
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 19.0% vs baseline,0.7145,2023-04-26
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 16.8% vs baseline,0.7122,2023-06-12
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 12.3% vs baseline,0.3612,2023-09-27
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 20.4% vs baseline,0.6633,2023-09-27
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 16.5% vs baseline,0.3548,2024-06-17
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",RSI drop 11.2% vs baseline,0.7859,2024-06-24
PLAYER_1047,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 14.8% vs baseline,0.3607,2024-07-01
PLAYER_1049,Team: Stony Brook MLAX,RSI drop 22.1% vs baseline,1.0299,2023-11-01
PLAYER_1049,Team: Stony Brook MLAX,CMJ height drop 14.3% vs baseline,0.365,2023-11-10
PLAYER_1049,Team: Stony Brook MLAX,RSI drop 10.6% vs baseline,1.0533,2023-11-17
PLAYER_1049,Team: Stony Brook MLAX,RSI drop 13.7% vs baseline,0.9723,2023-11-17
PLAYER_1050,Team: Stony Brook Men's Basketball ,RSI drop 11.3% vs baseline,0.8462,2025-07-02
PLAYER_1050,Team: Stony Brook Men's Basketball ,CMJ height drop 12.6% vs baseline,0.4298,2025-08-01
PLAYER_1050,Team: Stony Brook Men's Basketball ,RSI drop 15.7% vs baseline,0.7611,2025-08-01
PLAYER_1050,Team: Stony Brook Men's Basketball ,RSI drop 17.2% vs baseline,0.5719,2025-09-04
PLAYER_1050,Team: Stony Brook Men's Basketball ,CMJ height drop 17.2% vs baseline,0.4252,2025-09-24
PLAYER_1050,Team: Stony Brook Men's Basketball ,RSI drop 28.3% vs baseline,0.5839,2025-09-24
PLAYER_1050,Team: Stony Brook Men's Basketball ,RSI drop 11.0% vs baseline,0.8442,2025-10-13
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",CMJ height drop 12.9% vs baseline,0.4432,2023-10-06
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 13.2% vs baseline,0.7597,2023-10-06
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 15.1% vs baseline,0.7067,2023-10-06
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 13.3% vs baseline,0.7165,2023-10-20
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 15.1% vs baseline,0.7337,2023-11-03
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 11.7% vs baseline,0.8427,2023-11-13
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 11.7% vs baseline,0.7747,2023-11-29
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",CMJ height drop 12.7% vs baseline,0.4326,2024-01-31
PLAYER_1051,"Group: Baseball Outfielders, Group: Baseball Position Players, Team: Stony Brook Baseball",RSI drop 14.3% vs baseline,0.7675,2024-01-31
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",RSI drop 42.9% vs baseline,0.456,2022-03-07
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 29.1% vs baseline,0.2644,2022-03-21
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 14.4% vs baseline,0.2891,2022-04-15
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",RSI drop 14.5% vs baseline,0.6093,2022-04-22
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",RSI drop 17.8% vs baseline,0.5571,2022-04-22
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 10.9% vs baseline,0.2913,2022-07-06
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 29.2% vs baseline,0.2372,2022-07-27
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 12.8% vs baseline,0.2827,2022-08-09
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 27.8% vs baseline,0.2512,2022-09-06
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 14.0% vs baseline,0.2756,2022-09-20
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 15.8% vs baseline,0.3541,2023-08-09
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 16.0% vs baseline,0.3541,2023-09-26
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",RSI drop 11.3% vs baseline,0.7442,2023-10-03
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",CMJ height drop 10.7% vs baseline,0.3703,2023-10-10
PLAYER_1052,"Group: 21-22, Team: Stony Brook Men's Basketball ",RSI drop 12.0% vs baseline,0.6886,2023-11-19
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 11.3% vs baseline,0.8453,2023-08-27
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 17.4% vs baseline,0.4072,2023-09-27
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 10.4% vs baseline,0.4699,2024-04-08
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 15.5% vs baseline,0.4186,2024-07-01
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 12.1% vs baseline,0.782,2024-07-01
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 10.3% vs baseline,0.7756,2024-10-04
PLAYER_1053,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 11.3% vs baseline,0.4542,2024-10-27
PLAYER_1054,Team: SBU WLAX,CMJ height drop 11.3% vs baseline,0.161,2024-08-29
PLAYER_1054,Team: SBU WLAX,RSI drop 33.1% vs baseline,0.6052,2025-01-18
PLAYER_1054,Team: SBU WLAX,RSI drop 31.4% vs baseline,0.5692,2025-01-18
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 15.3% vs baseline,0.6227,2023-05-25
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 12.1% vs baseline,0.3622,2023-06-01
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 19.3% vs baseline,0.3249,2023-06-01
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 18.8% vs baseline,0.5767,2023-06-01
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 21.9% vs baseline,0.5788,2023-06-12
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 14.6% vs baseline,0.3934,2023-06-26
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 27.8% vs baseline,0.5799,2023-06-26
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 11.4% vs baseline,0.3792,2023-08-27
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 14.7% vs baseline,0.6376,2023-10-25
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 17.7% vs baseline,0.6249,2023-11-01
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 17.8% vs baseline,0.7322,2024-01-23
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 16.9% vs baseline,0.7041,2024-03-21
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 18.9% vs baseline,0.7195,2024-04-15
PLAYER_1055,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 34.3% vs baseline,0.5789,2024-07-22
PLAYER_1057,Team: Stony Brook MLAX,CMJ height drop 12.7% vs baseline,0.3795,2023-10-05
PLAYER_1057,Team: Stony Brook MLAX,CMJ height drop 11.7% vs baseline,0.4074,2024-02-06
PLAYER_1057,Team: Stony Brook MLAX,RSI drop 13.0% vs baseline,0.8418,2024-02-06
PLAYER_1057,Team: Stony Brook MLAX,CMJ height drop 11.1% vs baseline,0.3861,2024-02-15
PLAYER_1057,Team: Stony Brook MLAX,CMJ height drop 15.8% vs baseline,0.3551,2024-02-20
PLAYER_1057,Team: Stony Brook MLAX,RSI drop 14.4% vs baseline,0.7679,2024-02-29
PLAYER_1057,Team: Stony Brook MLAX,RSI drop 10.6% vs baseline,0.7529,2024-03-07
PLAYER_1057,Team: Stony Brook MLAX,RSI drop 12.0% vs baseline,0.7223,2024-04-11
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 16.7% vs baseline,0.7045,2023-06-05
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 12.1% vs baseline,0.7419,2023-06-12
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 15.0% vs baseline,0.7338,2023-06-26
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 10.8% vs baseline,0.4417,2023-06-26
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 92.3% vs baseline,0.0726,2023-06-26
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 12.2% vs baseline,0.4369,2023-08-12
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 12.0% vs baseline,0.865,2023-10-11
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 14.4% vs baseline,0.8215,2023-10-25
PLAYER_1058,"Group: Football Big Skill, Team: Stony Brook Football",RSI drop 12.9% vs baseline,0.7559,2024-02-05
PLAYER_106,Team: Stony Brook Womens Soccer,CMJ height drop 37.8% vs baseline,0.1688,2022-02-03
PLAYER_106,Team: Stony Brook Womens Soccer,RSI drop 25.8% vs baseline,0.4231,2022-02-03
PLAYER_106,Team: Stony Brook Womens Soccer,RSI drop 46.2% vs baseline,0.267,2022-02-24
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 35.2% vs baseline,0.5749,2024-07-01
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 10.3% vs baseline,0.4407,2024-07-15
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 19.9% vs baseline,0.6975,2024-07-15
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 38.0% vs baseline,0.567,2024-08-27
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 17.3% vs baseline,0.6772,2024-08-30
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 13.4% vs baseline,0.6913,2024-08-30
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 22.1% vs baseline,0.5771,2024-09-10
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 31.1% vs baseline,0.5709,2024-09-17
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 18.2% vs baseline,0.6743,2024-10-01
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 16.2% vs baseline,0.4001,2024-10-13
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 22.2% vs baseline,0.8217,2024-10-20
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 12.9% vs baseline,0.906,2024-10-20
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",CMJ height drop 20.0% vs baseline,0.3683,2024-10-22
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 41.2% vs baseline,0.6285,2024-10-22
PLAYER_1060,"Group: Football Skill, Team: Stony Brook Football",RSI drop 14.3% vs baseline,0.6987,2024-10-22
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 10.7% vs baseline,0.793,2023-05-31
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 14.8% vs baseline,0.7396,2023-05-31
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 17.5% vs baseline,0.7071,2023-06-13
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 14.9% vs baseline,0.6805,2023-07-12
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 16.0% vs baseline,0.6561,2023-07-12
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 10.2% vs baseline,0.3721,2023-07-31
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 13.5% vs baseline,0.3701,2023-09-27
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 16.5% vs baseline,0.6844,2024-02-22
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 12.9% vs baseline,0.7341,2024-04-08
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 15.3% vs baseline,0.6761,2024-04-15
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 10.0% vs baseline,0.7011,2024-06-03
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 22.6% vs baseline,0.3518,2024-06-10
PLAYER_1061,"Group: Football Bigs, Team: Stony Brook, Team: Stony Brook Football",RSI drop 24.8% vs baseline,0.591,2024-06-10
PLAYER_1062,Team: Stony Brook Men's Soccer,RSI drop 10.1% vs baseline,0.7949,2024-10-30
PLAYER_1064,"Team: Stony Brook, Team: Stony Brook Football",RSI drop 12.1% vs baseline,0.6529,2024-03-08
PLAYER_1064,"Team: Stony Brook, Team: Stony Brook Football",RSI drop 19.6% vs baseline,0.5919,2024-03-19
PLAYER_1065,Team: Stony Brook MLAX,RSI drop 15.9% vs baseline,0.7388,2023-11-01
PLAYER_1065,Team: Stony Brook MLAX,CMJ height drop 16.1% vs baseline,0.3332,2024-01-25
PLAYER_1065,Team: Stony Brook MLAX,RSI drop 10.7% vs baseline,0.7971,2024-01-30
PLAYER_1065,Team: Stony Brook MLAX,CMJ height drop 10.8% vs baseline,0.348,2024-02-15
PLAYER_1065,Team: Stony Brook MLAX,RSI drop 18.8% vs baseline,0.6747,2024-02-15
PLAYER_1065,Team: Stony Brook MLAX,RSI drop 12.6% vs baseline,0.7523,2024-03-07
PLAYER_1067,Team: Stony Brook MLAX,RSI drop 15.6% vs baseline,0.7,2023-11-10
PLAYER_1067,Team: Stony Brook MLAX,RSI drop 18.3% vs baseline,0.6526,2023-11-10
PLAYER_1067,Team: Stony Brook MLAX,RSI drop 30.7% vs baseline,0.5682,2024-02-06
PLAYER_1067,Team: Stony Brook MLAX,RSI drop 18.4% vs baseline,0.6167,2024-02-06
PLAYER_1067,Team: Stony Brook MLAX,RSI drop 12.6% vs baseline,0.6448,2024-02-29
PLAYER_107,Team: Stony Brook MLAX,CMJ height drop 14.3% vs baseline,0.335,2023-10-10
PLAYER_107,Team: Stony Brook MLAX,RSI drop 17.6% vs baseline,0.8453,2024-01-25
PLAYER_107,Team: Stony Brook MLAX,RSI drop 15.9% vs baseline,0.7961,2024-03-07
PLAYER_107,Team: Stony Brook MLAX,RSI drop 10.5% vs baseline,0.7913,2024-03-28
PLAYER_1070,"Group: Baseball Pitchers, Team: Stony Brook Baseball",RSI drop 10.2% vs baseline,0.8358,2024-08-28
PLAYER_1071,Team: Old Football,RSI drop 30.2% vs baseline,0.3877,2021-05-05
PLAYER_1072,"Team: Stony Brook, Team: Stony Brook Football",CMJ height drop 10.0% vs baseline,0.3838,2023-07-31
PLAYER_1072,"Team: Stony Brook, Team: Stony Brook Football",RSI drop 12.1% vs baseline,0.676,2023-07-31
PLAYER_1073,"Group: Baseball Position Players, Group: Baseball Catchers, Team: Stony Brook Baseball",RSI drop 36.9% vs baseline,0.4333,2021-01-19
PLAYER_1076,Team: Stony Brook Men's T&F,RSI drop 24.6% vs baseline,0.7647,2024-10-30
PLAYER_1076,Team: Stony Brook Men's T&F,RSI drop 11.5% vs baseline,0.8908,2024-11-06
PLAYER_1076,Team: Stony Brook Men's T&F,RSI drop 18.3% vs baseline,0.8298,2024-11-06
PLAYER_1076,Team: Stony Brook Men's T&F,RSI drop 13.2% vs baseline,0.8686,2024-11-13
PLAYER_1076,Team: Stony Brook Men's T&F,RSI drop 23.8% vs baseline,0.6393,2024-11-13
PLAYER_1076,Team: Stony Brook Men's T&F,CMJ height drop 11.5% vs baseline,0.4092,2024-11-13
PLAYER_1077,Team: Stony Brook Men's Soccer,RSI drop 13.0% vs baseline,0.7655,2023-08-14
PLAYER_1077,Team: Stony Brook Men's Soccer,RSI drop 10.0% vs baseline,0.6658,2023-08-21
PLAYER_1077,Team: Stony Brook Men's Soccer,CMJ height drop 12.0% vs baseline,0.2766,2023-08-21
PLAYER_1077,Team: Stony Brook Men's Soccer,RSI drop 10.6% vs baseline,0.7123,2024-02-01
PLAYER_1077,Team: Stony Brook Men's Soccer,RSI drop 11.2% vs baseline,0.6658,2024-02-06
PLAYER_1077,Team: Stony Brook Men's Soccer,CMJ height drop 13.4% vs baseline,0.3223,2024-08-06
PLAYER_1077,Team: Stony Brook Men's Soccer,RSI drop 38.9% vs baseline,0.4914,2024-08-06
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 22.6% vs baseline,0.4615,2023-03-21
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 28.5% vs baseline,0.9238,2023-03-21
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 13.6% vs baseline,0.4567,2023-04-10
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 23.5% vs baseline,0.8286,2023-04-10
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 11.6% vs baseline,0.4707,2023-06-26
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 11.3% vs baseline,0.4763,2023-07-10
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 49.1% vs baseline,0.2271,2023-07-18
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 19.1% vs baseline,0.7846,2023-07-24
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 11.8% vs baseline,0.4346,2023-10-10
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 13.3% vs baseline,0.8547,2023-10-24
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 13.7% vs baseline,0.8762,2023-11-18
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 15.1% vs baseline,0.458,2023-12-08
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 12.7% vs baseline,0.8799,2023-12-08
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 10.1% vs baseline,0.4968,2023-12-12
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 22.7% vs baseline,0.4554,2023-12-27
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 22.9% vs baseline,0.7455,2023-12-27
PLAYER_1079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 15.4% vs baseline,0.4712,2024-08-27
PLAYER_108,Team: Stony Brook Women's T&F,CMJ height drop 39.2% vs baseline,0.1374,2022-09-06
PLAYER_108,Team: Stony Brook Women's T&F,CMJ height drop 37.0% vs baseline,0.1237,2022-09-06
PLAYER_108,Team: Stony Brook Women's T&F,RSI drop 13.9% vs baseline,0.6503,2023-04-12
PLAYER_108,Team: Stony Brook Women's T&F,RSI drop 13.6% vs baseline,0.613,2023-04-26
PLAYER_108,Team: Stony Brook Women's T&F,CMJ height drop 15.8% vs baseline,0.2809,2023-10-11
PLAYER_108,Team: Stony Brook Women's T&F,CMJ height drop 14.6% vs baseline,0.2769,2023-10-11
PLAYER_108,Team: Stony Brook Women's T&F,RSI drop 15.8% vs baseline,0.5711,2023-10-11
PLAYER_1080,"Group: Baseball Pitchers, Team: Stony Brook Baseball",CMJ height drop 22.2% vs baseline,0.2451,2022-08-26
PLAYER_1080,"Group: Baseball Pitchers, Team: Stony Brook Baseball",CMJ height drop 29.4% vs baseline,0.2974,2023-01-16
